LeaderType;FlavorType;Flavor
LEADER_DIDO;FLAVOR_EXPANSION;7
LEADER_DIDO;FLAVOR_GROWTH;5
LEADER_DIDO;FLAVOR_TILE_IMPROVEMENT;5
LEADER_DIDO;FLAVOR_INFRASTRUCTURE;3
LEADER_DIDO;FLAVOR_PRODUCTION;5
LEADER_DIDO;FLAVOR_GOLD;7
LEADER_DIDO;FLAVOR_SCIENCE;5
LEADER_DIDO;FLAVOR_CULTURE;4
LEADER_DIDO;FLAVOR_HAPPINESS;5
LEADER_DIDO;FLAVOR_GREAT_PEOPLE;6
LEADER_DIDO;FLAVOR_WONDER;3
LEADER_DIDO;FLAVOR_RELIGION;5
LEADER_DIDO;FLAVOR_DIPLOMACY;7
LEADER_DIDO;FLAVOR_SPACESHIP;5
LEADER_DIDO;FLAVOR_WATER_CONNECTION;8
LEADER_DIDO;FLAVOR_NUKE;5
LEADER_DIDO;FLAVOR_USE_NUKE;5
LEADER_DIDO;FLAVOR_ESPIONAGE;5
LEADER_DIDO;FLAVOR_ANTIAIR;5
LEADER_DIDO;FLAVOR_AIR_CARRIER;7
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_OFFENSE;6
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_DEFENSE;6
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_CITY_DEFENSE;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_MILITARY_TRAINING;8
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_RECON;4
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_RANGED;4
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_MOBILE;7
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_NAVAL;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_NAVAL_RECON;3
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_NAVAL_GROWTH;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_NAVAL_TILE_IMPROVEMENT;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_AIR;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_EXPANSION;4
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_GROWTH;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_TILE_IMPROVEMENT;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_INFRASTRUCTURE;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_PRODUCTION;6
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_GOLD;6
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_SCIENCE;7
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_CULTURE;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_HAPPINESS;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_GREAT_PEOPLE;9
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_WONDER;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_RELIGION;4
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_DIPLOMACY;8
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_SPACESHIP;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_WATER_CONNECTION;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_NUKE;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_USE_NUKE;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_ESPIONAGE;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_ANTIAIR;5
LEADER_GUSTAVUS_ADOLPHUS;FLAVOR_AIR_CARRIER;5
LEADER_MARIA;FLAVOR_OFFENSE;5
LEADER_MARIA;FLAVOR_DEFENSE;6
LEADER_MARIA;FLAVOR_CITY_DEFENSE;6
LEADER_MARIA;FLAVOR_MILITARY_TRAINING;5
LEADER_MARIA;FLAVOR_RECON;5
LEADER_MARIA;FLAVOR_RANGED;5
LEADER_MARIA;FLAVOR_MOBILE;7
LEADER_MARIA;FLAVOR_NAVAL;3
LEADER_MARIA;FLAVOR_NAVAL_RECON;3
LEADER_MARIA;FLAVOR_NAVAL_GROWTH;3
LEADER_MARIA;FLAVOR_NAVAL_TILE_IMPROVEMENT;5
LEADER_MARIA;FLAVOR_AIR;4
LEADER_MARIA;FLAVOR_EXPANSION;5
LEADER_MARIA;FLAVOR_GROWTH;4
LEADER_MARIA;FLAVOR_TILE_IMPROVEMENT;6
LEADER_MARIA;FLAVOR_INFRASTRUCTURE;5
LEADER_MARIA;FLAVOR_PRODUCTION;6
LEADER_MARIA;FLAVOR_GOLD;8
LEADER_MARIA;FLAVOR_SCIENCE;5
LEADER_MARIA;FLAVOR_CULTURE;7
LEADER_MARIA;FLAVOR_HAPPINESS;6
LEADER_MARIA;FLAVOR_GREAT_PEOPLE;7
LEADER_MARIA;FLAVOR_WONDER;5
LEADER_MARIA;FLAVOR_RELIGION;6
LEADER_MARIA;FLAVOR_DIPLOMACY;8
LEADER_MARIA;FLAVOR_SPACESHIP;5
LEADER_MARIA;FLAVOR_WATER_CONNECTION;3
LEADER_MARIA;FLAVOR_NUKE;5
LEADER_MARIA;FLAVOR_USE_NUKE;5
LEADER_MARIA;FLAVOR_ESPIONAGE;5
LEADER_MARIA;FLAVOR_ANTIAIR;5
LEADER_MARIA;FLAVOR_AIR_CARRIER;5
LEADER_PACAL;FLAVOR_OFFENSE;5
LEADER_PACAL;FLAVOR_DEFENSE;7
LEADER_PACAL;FLAVOR_CITY_DEFENSE;5
LEADER_PACAL;FLAVOR_MILITARY_TRAINING;5
LEADER_PACAL;FLAVOR_RECON;5
LEADER_PACAL;FLAVOR_RANGED;7
LEADER_PACAL;FLAVOR_MOBILE;4
LEADER_PACAL;FLAVOR_NAVAL;3
LEADER_PACAL;FLAVOR_NAVAL_RECON;3
LEADER_PACAL;FLAVOR_NAVAL_GROWTH;3
LEADER_PACAL;FLAVOR_NAVAL_TILE_IMPROVEMENT;3
LEADER_PACAL;FLAVOR_AIR;5
LEADER_PACAL;FLAVOR_EXPANSION;4
LEADER_PACAL;FLAVOR_GROWTH;5
LEADER_PACAL;FLAVOR_TILE_IMPROVEMENT;5
LEADER_PACAL;FLAVOR_INFRASTRUCTURE;5
LEADER_PACAL;FLAVOR_PRODUCTION;5
LEADER_PACAL;FLAVOR_GOLD;5
LEADER_PACAL;FLAVOR_SCIENCE;8
LEADER_PACAL;FLAVOR_CULTURE;6
LEADER_PACAL;FLAVOR_HAPPINESS;6
LEADER_PACAL;FLAVOR_GREAT_PEOPLE;5
LEADER_PACAL;FLAVOR_WONDER;7
LEADER_PACAL;FLAVOR_RELIGION;8
LEADER_PACAL;FLAVOR_DIPLOMACY;5
LEADER_PACAL;FLAVOR_SPACESHIP;6
LEADER_PACAL;FLAVOR_WATER_CONNECTION;3
LEADER_PACAL;FLAVOR_NUKE;6
LEADER_PACAL;FLAVOR_USE_NUKE;5
LEADER_PACAL;FLAVOR_ESPIONAGE;5
LEADER_PACAL;FLAVOR_ANTIAIR;5
LEADER_PACAL;FLAVOR_AIR_CARRIER;5
LEADER_THEODORA;FLAVOR_OFFENSE;4
LEADER_THEODORA;FLAVOR_DEFENSE;8
LEADER_THEODORA;FLAVOR_CITY_DEFENSE;8
LEADER_THEODORA;FLAVOR_MILITARY_TRAINING;5
LEADER_THEODORA;FLAVOR_RECON;3
LEADER_THEODORA;FLAVOR_RANGED;5
LEADER_THEODORA;FLAVOR_MOBILE;5
LEADER_THEODORA;FLAVOR_NAVAL;7
LEADER_THEODORA;FLAVOR_NAVAL_RECON;4
LEADER_THEODORA;FLAVOR_NAVAL_GROWTH;5
LEADER_THEODORA;FLAVOR_NAVAL_TILE_IMPROVEMENT;5
LEADER_THEODORA;FLAVOR_AIR;5
LEADER_THEODORA;FLAVOR_EXPANSION;4
LEADER_THEODORA;FLAVOR_GROWTH;7
LEADER_THEODORA;FLAVOR_TILE_IMPROVEMENT;5
LEADER_THEODORA;FLAVOR_INFRASTRUCTURE;6
LEADER_THEODORA;FLAVOR_PRODUCTION;5
LEADER_THEODORA;FLAVOR_GOLD;5
LEADER_THEODORA;FLAVOR_SCIENCE;6
LEADER_THEODORA;FLAVOR_CULTURE;7
LEADER_THEODORA;FLAVOR_HAPPINESS;5
LEADER_THEODORA;FLAVOR_GREAT_PEOPLE;5
LEADER_THEODORA;FLAVOR_WONDER;6
LEADER_THEODORA;FLAVOR_RELIGION;7
LEADER_THEODORA;FLAVOR_DIPLOMACY;5
LEADER_THEODORA;FLAVOR_SPACESHIP;4
LEADER_THEODORA;FLAVOR_WATER_CONNECTION;5
LEADER_THEODORA;FLAVOR_NUKE;5
LEADER_THEODORA;FLAVOR_USE_NUKE;5
LEADER_THEODORA;FLAVOR_ESPIONAGE;6
LEADER_THEODORA;FLAVOR_ANTIAIR;5
LEADER_THEODORA;FLAVOR_AIR_CARRIER;5
LEADER_WILLIAM;FLAVOR_OFFENSE;3
LEADER_WILLIAM;FLAVOR_DEFENSE;5
LEADER_WILLIAM;FLAVOR_CITY_DEFENSE;7
LEADER_WILLIAM;FLAVOR_MILITARY_TRAINING;4
LEADER_WILLIAM;FLAVOR_RECON;5
LEADER_WILLIAM;FLAVOR_RANGED;5
LEADER_WILLIAM;FLAVOR_MOBILE;5
LEADER_WILLIAM;FLAVOR_NAVAL;8
LEADER_WILLIAM;FLAVOR_NAVAL_RECON;8
LEADER_WILLIAM;FLAVOR_NAVAL_GROWTH;8
LEADER_WILLIAM;FLAVOR_NAVAL_TILE_IMPROVEMENT;8
LEADER_WILLIAM;FLAVOR_AIR;5
LEADER_WILLIAM;FLAVOR_EXPANSION;6
LEADER_WILLIAM;FLAVOR_GROWTH;3
LEADER_WILLIAM;FLAVOR_TILE_IMPROVEMENT;7
LEADER_WILLIAM;FLAVOR_INFRASTRUCTURE;6
LEADER_WILLIAM;FLAVOR_PRODUCTION;5
LEADER_WILLIAM;FLAVOR_GOLD;7
LEADER_WILLIAM;FLAVOR_SCIENCE;5
LEADER_WILLIAM;FLAVOR_CULTURE;6
LEADER_WILLIAM;FLAVOR_HAPPINESS;8
LEADER_WILLIAM;FLAVOR_GREAT_PEOPLE;6
LEADER_WILLIAM;FLAVOR_WONDER;4
LEADER_WILLIAM;FLAVOR_RELIGION;5
LEADER_WILLIAM;FLAVOR_DIPLOMACY;6
LEADER_WILLIAM;FLAVOR_SPACESHIP;5
LEADER_WILLIAM;FLAVOR_WATER_CONNECTION;8
LEADER_WILLIAM;FLAVOR_NUKE;5
LEADER_WILLIAM;FLAVOR_USE_NUKE;5
LEADER_WILLIAM;FLAVOR_ESPIONAGE;5
LEADER_WILLIAM;FLAVOR_ANTIAIR;5
LEADER_WILLIAM;FLAVOR_AIR_CARRIER;5
LEADER_SELASSIE;FLAVOR_OFFENSE;4
LEADER_SELASSIE;FLAVOR_DEFENSE;8
LEADER_SELASSIE;FLAVOR_CITY_DEFENSE;5
LEADER_SELASSIE;FLAVOR_MILITARY_TRAINING;4
LEADER_SELASSIE;FLAVOR_RECON;5
LEADER_SELASSIE;FLAVOR_RANGED;5
LEADER_SELASSIE;FLAVOR_MOBILE;5
LEADER_SELASSIE;FLAVOR_NAVAL;3
LEADER_SELASSIE;FLAVOR_NAVAL_RECON;3
LEADER_SELASSIE;FLAVOR_NAVAL_GROWTH;3
LEADER_SELASSIE;FLAVOR_NAVAL_TILE_IMPROVEMENT;3
LEADER_SELASSIE;FLAVOR_AIR;5
LEADER_SELASSIE;FLAVOR_EXPANSION;4
LEADER_SELASSIE;FLAVOR_GROWTH;7
LEADER_SELASSIE;FLAVOR_TILE_IMPROVEMENT;5
LEADER_SELASSIE;FLAVOR_INFRASTRUCTURE;5
LEADER_SELASSIE;FLAVOR_PRODUCTION;6
LEADER_SELASSIE;FLAVOR_GOLD;6
LEADER_SELASSIE;FLAVOR_SCIENCE;4
LEADER_SELASSIE;FLAVOR_CULTURE;7
LEADER_SELASSIE;FLAVOR_HAPPINESS;7
LEADER_SELASSIE;FLAVOR_GREAT_PEOPLE;5
LEADER_SELASSIE;FLAVOR_WONDER;5
LEADER_SELASSIE;FLAVOR_RELIGION;7
LEADER_SELASSIE;FLAVOR_DIPLOMACY;6
LEADER_SELASSIE;FLAVOR_SPACESHIP;5
LEADER_SELASSIE;FLAVOR_WATER_CONNECTION;3
LEADER_SELASSIE;FLAVOR_NUKE;5
LEADER_SELASSIE;FLAVOR_USE_NUKE;5
LEADER_SELASSIE;FLAVOR_ESPIONAGE;5
LEADER_SELASSIE;FLAVOR_ANTIAIR;5
LEADER_SELASSIE;FLAVOR_AIR_CARRIER;5
LEADER_AHMAD_ALMANSUR;FLAVOR_OFFENSE;5
LEADER_AHMAD_ALMANSUR;FLAVOR_DEFENSE;7
LEADER_AHMAD_ALMANSUR;FLAVOR_CITY_DEFENSE;6
LEADER_AHMAD_ALMANSUR;FLAVOR_MILITARY_TRAINING;5
LEADER_AHMAD_ALMANSUR;FLAVOR_RECON;3
LEADER_AHMAD_ALMANSUR;FLAVOR_RANGED;5
LEADER_AHMAD_ALMANSUR;FLAVOR_MOBILE;7
LEADER_AHMAD_ALMANSUR;FLAVOR_NAVAL;5
LEADER_AHMAD_ALMANSUR;FLAVOR_NAVAL_RECON;5
LEADER_AHMAD_ALMANSUR;FLAVOR_NAVAL_GROWTH;5
LEADER_AHMAD_ALMANSUR;FLAVOR_NAVAL_TILE_IMPROVEMENT;5
LEADER_AHMAD_ALMANSUR;FLAVOR_AIR;6
LEADER_AHMAD_ALMANSUR;FLAVOR_EXPANSION;4
LEADER_AHMAD_ALMANSUR;FLAVOR_GROWTH;6
LEADER_AHMAD_ALMANSUR;FLAVOR_TILE_IMPROVEMENT;7
LEADER_AHMAD_ALMANSUR;FLAVOR_INFRASTRUCTURE;6
LEADER_AHMAD_ALMANSUR;FLAVOR_PRODUCTION;6
LEADER_AHMAD_ALMANSUR;FLAVOR_GOLD;5
LEADER_AHMAD_ALMANSUR;FLAVOR_SCIENCE;5
LEADER_AHMAD_ALMANSUR;FLAVOR_CULTURE;7
LEADER_AHMAD_ALMANSUR;FLAVOR_HAPPINESS;5
LEADER_AHMAD_ALMANSUR;FLAVOR_GREAT_PEOPLE;4
LEADER_AHMAD_ALMANSUR;FLAVOR_WONDER;4
LEADER_AHMAD_ALMANSUR;FLAVOR_RELIGION;6
LEADER_AHMAD_ALMANSUR;FLAVOR_DIPLOMACY;5
LEADER_AHMAD_ALMANSUR;FLAVOR_SPACESHIP;5
LEADER_AHMAD_ALMANSUR;FLAVOR_WATER_CONNECTION;5
LEADER_AHMAD_ALMANSUR;FLAVOR_NUKE;5
LEADER_AHMAD_ALMANSUR;FLAVOR_USE_NUKE;6
LEADER_AHMAD_ALMANSUR;FLAVOR_ESPIONAGE;8
LEADER_AHMAD_ALMANSUR;FLAVOR_ANTIAIR;5
LEADER_AHMAD_ALMANSUR;FLAVOR_AIR_CARRIER;5
LEADER_AHMAD_ALMANSUR;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_AHMAD_ALMANSUR;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_AHMAD_ALMANSUR;FLAVOR_ARCHAEOLOGY;5
LEADER_AHMAD_ALMANSUR;FLAVOR_I_TRADE_ORIGIN;5
LEADER_AHMAD_ALMANSUR;FLAVOR_I_TRADE_DESTINATION;5
LEADER_AHMAD_ALMANSUR;FLAVOR_AIRLIFT;5
LEADER_ASHURBANIPAL;FLAVOR_OFFENSE;7
LEADER_ASHURBANIPAL;FLAVOR_DEFENSE;3
LEADER_ASHURBANIPAL;FLAVOR_CITY_DEFENSE;5
LEADER_ASHURBANIPAL;FLAVOR_MILITARY_TRAINING;8
LEADER_ASHURBANIPAL;FLAVOR_RECON;4
LEADER_ASHURBANIPAL;FLAVOR_RANGED;6
LEADER_ASHURBANIPAL;FLAVOR_MOBILE;6
LEADER_ASHURBANIPAL;FLAVOR_NAVAL;5
LEADER_ASHURBANIPAL;FLAVOR_NAVAL_RECON;5
LEADER_ASHURBANIPAL;FLAVOR_NAVAL_GROWTH;5
LEADER_ASHURBANIPAL;FLAVOR_NAVAL_TILE_IMPROVEMENT;5
LEADER_ASHURBANIPAL;FLAVOR_AIR;5
LEADER_ASHURBANIPAL;FLAVOR_EXPANSION;6
LEADER_ASHURBANIPAL;FLAVOR_GROWTH;5
LEADER_ASHURBANIPAL;FLAVOR_TILE_IMPROVEMENT;5
LEADER_ASHURBANIPAL;FLAVOR_INFRASTRUCTURE;5
LEADER_ASHURBANIPAL;FLAVOR_PRODUCTION;6
LEADER_ASHURBANIPAL;FLAVOR_GOLD;5
LEADER_ASHURBANIPAL;FLAVOR_SCIENCE;7
LEADER_ASHURBANIPAL;FLAVOR_CULTURE;5
LEADER_ASHURBANIPAL;FLAVOR_HAPPINESS;5
LEADER_ASHURBANIPAL;FLAVOR_GREAT_PEOPLE;5
LEADER_ASHURBANIPAL;FLAVOR_WONDER;5
LEADER_ASHURBANIPAL;FLAVOR_RELIGION;4
LEADER_ASHURBANIPAL;FLAVOR_DIPLOMACY;4
LEADER_ASHURBANIPAL;FLAVOR_SPACESHIP;7
LEADER_ASHURBANIPAL;FLAVOR_WATER_CONNECTION;5
LEADER_ASHURBANIPAL;FLAVOR_NUKE;6
LEADER_ASHURBANIPAL;FLAVOR_USE_NUKE;7
LEADER_ASHURBANIPAL;FLAVOR_ESPIONAGE;5
LEADER_ASHURBANIPAL;FLAVOR_ANTIAIR;5
LEADER_ASHURBANIPAL;FLAVOR_AIR_CARRIER;5
LEADER_ASHURBANIPAL;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_ASHURBANIPAL;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_ASHURBANIPAL;FLAVOR_ARCHAEOLOGY;5
LEADER_ASHURBANIPAL;FLAVOR_I_TRADE_ORIGIN;5
LEADER_ASHURBANIPAL;FLAVOR_I_TRADE_DESTINATION;5
LEADER_ASHURBANIPAL;FLAVOR_AIRLIFT;5
LEADER_CASIMIR;FLAVOR_OFFENSE;7
LEADER_CASIMIR;FLAVOR_DEFENSE;4
LEADER_CASIMIR;FLAVOR_CITY_DEFENSE;7
LEADER_CASIMIR;FLAVOR_MILITARY_TRAINING;8
LEADER_CASIMIR;FLAVOR_RECON;7
LEADER_CASIMIR;FLAVOR_RANGED;3
LEADER_CASIMIR;FLAVOR_MOBILE;8
LEADER_CASIMIR;FLAVOR_NAVAL;5
LEADER_CASIMIR;FLAVOR_NAVAL_RECON;3
LEADER_CASIMIR;FLAVOR_NAVAL_GROWTH;3
LEADER_CASIMIR;FLAVOR_NAVAL_TILE_IMPROVEMENT;5
LEADER_CASIMIR;FLAVOR_AIR;6
LEADER_CASIMIR;FLAVOR_EXPANSION;7
LEADER_CASIMIR;FLAVOR_GROWTH;4
LEADER_CASIMIR;FLAVOR_TILE_IMPROVEMENT;6
LEADER_CASIMIR;FLAVOR_INFRASTRUCTURE;5
LEADER_CASIMIR;FLAVOR_PRODUCTION;8
LEADER_CASIMIR;FLAVOR_GOLD;7
LEADER_CASIMIR;FLAVOR_SCIENCE;4
LEADER_CASIMIR;FLAVOR_CULTURE;6
LEADER_CASIMIR;FLAVOR_HAPPINESS;6
LEADER_CASIMIR;FLAVOR_GREAT_PEOPLE;5
LEADER_CASIMIR;FLAVOR_WONDER;6
LEADER_CASIMIR;FLAVOR_RELIGION;7
LEADER_CASIMIR;FLAVOR_DIPLOMACY;6
LEADER_CASIMIR;FLAVOR_SPACESHIP;6
LEADER_CASIMIR;FLAVOR_WATER_CONNECTION;4
LEADER_CASIMIR;FLAVOR_NUKE;5
LEADER_CASIMIR;FLAVOR_USE_NUKE;4
LEADER_CASIMIR;FLAVOR_ESPIONAGE;5
LEADER_CASIMIR;FLAVOR_ANTIAIR;7
LEADER_CASIMIR;FLAVOR_AIR_CARRIER;5
LEADER_CASIMIR;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_CASIMIR;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_CASIMIR;FLAVOR_ARCHAEOLOGY;5
LEADER_CASIMIR;FLAVOR_I_TRADE_ORIGIN;5
LEADER_CASIMIR;FLAVOR_I_TRADE_DESTINATION;5
LEADER_CASIMIR;FLAVOR_AIRLIFT;5
LEADER_ENRICO_DANDOLO;FLAVOR_OFFENSE;3
LEADER_ENRICO_DANDOLO;FLAVOR_DEFENSE;5
LEADER_ENRICO_DANDOLO;FLAVOR_CITY_DEFENSE;8
LEADER_ENRICO_DANDOLO;FLAVOR_MILITARY_TRAINING;5
LEADER_ENRICO_DANDOLO;FLAVOR_RECON;5
LEADER_ENRICO_DANDOLO;FLAVOR_RANGED;5
LEADER_ENRICO_DANDOLO;FLAVOR_MOBILE;5
LEADER_ENRICO_DANDOLO;FLAVOR_NAVAL;7
LEADER_ENRICO_DANDOLO;FLAVOR_NAVAL_RECON;6
LEADER_ENRICO_DANDOLO;FLAVOR_NAVAL_GROWTH;5
LEADER_ENRICO_DANDOLO;FLAVOR_NAVAL_TILE_IMPROVEMENT;5
LEADER_ENRICO_DANDOLO;FLAVOR_AIR;5
LEADER_ENRICO_DANDOLO;FLAVOR_EXPANSION;3
LEADER_ENRICO_DANDOLO;FLAVOR_GROWTH;6
LEADER_ENRICO_DANDOLO;FLAVOR_TILE_IMPROVEMENT;6
LEADER_ENRICO_DANDOLO;FLAVOR_INFRASTRUCTURE;5
LEADER_ENRICO_DANDOLO;FLAVOR_PRODUCTION;5
LEADER_ENRICO_DANDOLO;FLAVOR_GOLD;8
LEADER_ENRICO_DANDOLO;FLAVOR_SCIENCE;5
LEADER_ENRICO_DANDOLO;FLAVOR_CULTURE;5
LEADER_ENRICO_DANDOLO;FLAVOR_HAPPINESS;5
LEADER_ENRICO_DANDOLO;FLAVOR_GREAT_PEOPLE;7
LEADER_ENRICO_DANDOLO;FLAVOR_WONDER;6
LEADER_ENRICO_DANDOLO;FLAVOR_RELIGION;7
LEADER_ENRICO_DANDOLO;FLAVOR_DIPLOMACY;7
LEADER_ENRICO_DANDOLO;FLAVOR_SPACESHIP;5
LEADER_ENRICO_DANDOLO;FLAVOR_WATER_CONNECTION;6
LEADER_ENRICO_DANDOLO;FLAVOR_NUKE;5
LEADER_ENRICO_DANDOLO;FLAVOR_USE_NUKE;4
LEADER_ENRICO_DANDOLO;FLAVOR_ESPIONAGE;7
LEADER_ENRICO_DANDOLO;FLAVOR_ANTIAIR;5
LEADER_ENRICO_DANDOLO;FLAVOR_AIR_CARRIER;5
LEADER_ENRICO_DANDOLO;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_ENRICO_DANDOLO;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_ENRICO_DANDOLO;FLAVOR_ARCHAEOLOGY;5
LEADER_ENRICO_DANDOLO;FLAVOR_I_TRADE_ORIGIN;5
LEADER_ENRICO_DANDOLO;FLAVOR_I_TRADE_DESTINATION;5
LEADER_ENRICO_DANDOLO;FLAVOR_AIRLIFT;5
LEADER_GAJAH_MADA;FLAVOR_OFFENSE;5
LEADER_GAJAH_MADA;FLAVOR_DEFENSE;6
LEADER_GAJAH_MADA;FLAVOR_CITY_DEFENSE;6
LEADER_GAJAH_MADA;FLAVOR_MILITARY_TRAINING;5
LEADER_GAJAH_MADA;FLAVOR_RECON;5
LEADER_GAJAH_MADA;FLAVOR_RANGED;5
LEADER_GAJAH_MADA;FLAVOR_MOBILE;4
LEADER_GAJAH_MADA;FLAVOR_NAVAL;7
LEADER_GAJAH_MADA;FLAVOR_NAVAL_RECON;6
LEADER_GAJAH_MADA;FLAVOR_NAVAL_GROWTH;7
LEADER_GAJAH_MADA;FLAVOR_NAVAL_TILE_IMPROVEMENT;7
LEADER_GAJAH_MADA;FLAVOR_AIR;4
LEADER_GAJAH_MADA;FLAVOR_EXPANSION;8
LEADER_GAJAH_MADA;FLAVOR_GROWTH;5
LEADER_GAJAH_MADA;FLAVOR_TILE_IMPROVEMENT;5
LEADER_GAJAH_MADA;FLAVOR_INFRASTRUCTURE;3
LEADER_GAJAH_MADA;FLAVOR_PRODUCTION;5
LEADER_GAJAH_MADA;FLAVOR_GOLD;6
LEADER_GAJAH_MADA;FLAVOR_SCIENCE;4
LEADER_GAJAH_MADA;FLAVOR_CULTURE;6
LEADER_GAJAH_MADA;FLAVOR_HAPPINESS;6
LEADER_GAJAH_MADA;FLAVOR_GREAT_PEOPLE;5
LEADER_GAJAH_MADA;FLAVOR_WONDER;6
LEADER_GAJAH_MADA;FLAVOR_RELIGION;7
LEADER_GAJAH_MADA;FLAVOR_DIPLOMACY;5
LEADER_GAJAH_MADA;FLAVOR_SPACESHIP;5
LEADER_GAJAH_MADA;FLAVOR_WATER_CONNECTION;7
LEADER_GAJAH_MADA;FLAVOR_NUKE;5
LEADER_GAJAH_MADA;FLAVOR_USE_NUKE;5
LEADER_GAJAH_MADA;FLAVOR_ESPIONAGE;5
LEADER_GAJAH_MADA;FLAVOR_ANTIAIR;5
LEADER_GAJAH_MADA;FLAVOR_AIR_CARRIER;5
LEADER_GAJAH_MADA;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_GAJAH_MADA;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_GAJAH_MADA;FLAVOR_ARCHAEOLOGY;5
LEADER_GAJAH_MADA;FLAVOR_I_TRADE_ORIGIN;5
LEADER_GAJAH_MADA;FLAVOR_I_TRADE_DESTINATION;5
LEADER_GAJAH_MADA;FLAVOR_AIRLIFT;5
LEADER_MARIA_I;FLAVOR_OFFENSE;5
LEADER_MARIA_I;FLAVOR_DEFENSE;5
LEADER_MARIA_I;FLAVOR_CITY_DEFENSE;5
LEADER_MARIA_I;FLAVOR_MILITARY_TRAINING;4
LEADER_MARIA_I;FLAVOR_RECON;6
LEADER_MARIA_I;FLAVOR_RANGED;5
LEADER_MARIA_I;FLAVOR_MOBILE;5
LEADER_MARIA_I;FLAVOR_NAVAL;7
LEADER_MARIA_I;FLAVOR_NAVAL_RECON;8
LEADER_MARIA_I;FLAVOR_NAVAL_GROWTH;5
LEADER_MARIA_I;FLAVOR_NAVAL_TILE_IMPROVEMENT;6
LEADER_MARIA_I;FLAVOR_AIR;5
LEADER_MARIA_I;FLAVOR_EXPANSION;7
LEADER_MARIA_I;FLAVOR_GROWTH;4
LEADER_MARIA_I;FLAVOR_TILE_IMPROVEMENT;6
LEADER_MARIA_I;FLAVOR_INFRASTRUCTURE;5
LEADER_MARIA_I;FLAVOR_PRODUCTION;5
LEADER_MARIA_I;FLAVOR_GOLD;7
LEADER_MARIA_I;FLAVOR_SCIENCE;5
LEADER_MARIA_I;FLAVOR_CULTURE;5
LEADER_MARIA_I;FLAVOR_HAPPINESS;6
LEADER_MARIA_I;FLAVOR_GREAT_PEOPLE;5
LEADER_MARIA_I;FLAVOR_WONDER;4
LEADER_MARIA_I;FLAVOR_RELIGION;5
LEADER_MARIA_I;FLAVOR_DIPLOMACY;5
LEADER_MARIA_I;FLAVOR_SPACESHIP;5
LEADER_MARIA_I;FLAVOR_WATER_CONNECTION;5
LEADER_MARIA_I;FLAVOR_NUKE;5
LEADER_MARIA_I;FLAVOR_USE_NUKE;5
LEADER_MARIA_I;FLAVOR_ESPIONAGE;4
LEADER_MARIA_I;FLAVOR_ANTIAIR;5
LEADER_MARIA_I;FLAVOR_AIR_CARRIER;5
LEADER_MARIA_I;FLAVOR_I_LAND_TRADE_ROUTE;5
LEADER_MARIA_I;FLAVOR_I_SEA_TRADE_ROUTE;5
LEADER_MARIA_I;FLAVOR_ARCHAEOLOGY;5
LEADER_MARIA_I;FLAVOR_I_TRADE_ORIGIN;5
